date,week_sum,slope7,slope21,std7,std21,mean7,mean21,cross,skew7,skew21,kurt7,kurt21,min7,min21,max7,max21,weekofyear,month,year,quarter,ratio_x,ratio_y,"('isHoliday', 'count')",temp,temp_min,temp_max,rain,humidity,snow,temp_avg,temp_min_max,temp_min_min,temp_min_avg,temp_max_max,temp_max_min,temp_max_avg
2018-07-02,2730.0,15.107142857142856,-6.406493506493505,85.8487041254046,119.36392930468527,390.0,454.3809523809524,-1.0,1.1542441712969118,0.21977029741187284,0.928075236252431,-0.7978587848275086,295.0,262.0,548.0,692.0,27.0,7.0,2018.0,3.0,66.60627812909472,62.652,0.0,22.6,21.9,24.7,1.0,84.0,0.0,23.071428571428573,21.9,21.9,21.9,24.7,24.7,24.7
2018-07-09,2873.0,3.8571428571428568,-5.34935064935065,56.89129149202272,92.05428005365512,410.42857142857144,429.23809523809524,-1.0,0.8236516503746151,0.03681681260142337,-0.36862959431479536,-0.9919911840252141,342.0,262.0,503.0,585.0,28.0,7.0,2018.0,3.0,68.64239731100096,67.1479,0.0,20.8,20.8,27.4,1.0,61.0,0.0,24.528571428571432,20.8,20.8,20.8,27.4,27.4,27.4
2018-07-16,2218.0,-5.392857142857142,-4.161038961038961,97.00245455908573,87.7448411182301,316.85714285714283,372.42857142857144,-1.0,-0.4719447638019086,-0.30372091378712773,1.347951713732347,1.319330733338794,146.0,146.0,458.0,548.0,29.0,7.0,2018.0,3.0,68.8816726485501,66.85736,0.0,28.7,23.7,28.7,0.0,40.0,0.0,27.04285714285714,23.7,23.7,23.7,28.7,28.7,28.7
2018-07-23,2227.0,-11.892857142857142,-6.36103896103896,69.53758832809413,85.20423642500538,318.14285714285717,348.4761904761905,-1.0,-0.5524024372224009,-0.4583743336821507,-0.22877545198146976,0.599324527585675,201.0,146.0,401.0,503.0,30.0,7.0,2018.0,3.0,75.27716059932773,58.93488000000001,1.0,31.7,28.1,31.8,0.0,41.0,0.0,29.8,28.1,28.1,28.1,31.8,31.8,31.8
2018-07-30,1741.0,1.9285714285714284,-4.894805194805194,44.53730378663217,77.28426193516677,248.71428571428572,294.57142857142856,-1.0,0.4774786204581547,0.14624906492820022,-1.840011840665906,-0.2020232764916621,205.0,146.0,308.0,458.0,31.0,7.0,2018.0,3.0,68.274369053723,50.68591,3.0,31.7,29.5,31.7,0.0,35.0,0.0,30.714285714285715,29.5,29.5,29.5,31.7,31.7,31.7
2018-08-06,1569.0,-20.96428571428571,-7.106493506493506,72.12126032237326,72.59361771767313,224.14285714285714,263.6666666666667,-1.0,-1.4409323277602588,-0.25260339656978587,3.709435241489588,1.120539017681428,78.0,78.0,316.0,401.0,32.0,8.0,2018.0,3.0,62.71976300347518,49.61061,1.0,30.5,30.0,33.7,1.0,49.0,0.0,32.08571428571428,30.0,30.0,30.0,33.7,33.7,33.7
2018-08-13,1493.0,-5.857142857142857,-3.1597402597402606,37.290366431328806,52.94633401587524,213.28571428571428,228.71428571428572,-1.0,0.34961279497416126,-0.792554523611269,-1.353195913286244,2.27433639111416,173.0,78.0,270.0,316.0,33.0,8.0,2018.0,3.0,71.28012305588787,41.33469,1.0,30.5,28.8,31.0,1.0,47.0,0.0,30.442857142857143,28.8,28.8,28.8,31.0,31.0,31.0
2018-08-20,1057.0,-18.96428571428571,-6.3194805194805195,46.144699948582364,60.8845511721563,151.0,196.14285714285714,-1.0,-0.6758958380875012,-0.40602280495354526,-0.7395857438940538,0.12441392958107521,75.0,75.0,200.0,316.0,34.0,8.0,2018.0,3.0,68.32906055944852,39.52854,0.0,29.1,26.7,31.7,1.0,41.0,0.0,29.21428571428571,26.7,26.7,26.7,31.7,31.7,31.7
2018-08-27,761.0,-3.821428571428571,-7.696103896103895,15.184578643571466,55.33654609152696,108.71428571428571,157.66666666666666,-1.0,0.6119330470350203,0.3642640813284337,0.20662580671879596,-0.8354320502937135,90.0,75.0,135.0,270.0,35.0,8.0,2018.0,3.0,63.12311285820086,39.63337,0.0,22.7,22.7,30.7,1.0,82.0,0.0,26.02857142857142,22.7,22.7,22.7,30.7,30.7,30.7
2018-09-03,567.0,-0.03571428571428571,-5.2844155844155845,23.216373532733044,41.70799854780262,81.0,113.57142857142857,-1.0,0.918966302175053,0.7590901494709801,0.5187480423100126,-0.15662961555687538,59.0,59.0,123.0,200.0,36.0,9.0,2018.0,3.0,67.84025522702672,41.54136,0.0,23.3,23.3,25.6,1.0,67.0,0.0,24.814285714285717,23.3,23.3,23.3,25.6,25.6,25.6
2018-09-10,334.0,-0.3571428571428571,-4.035064935064935,20.790336583362333,31.83596349154428,47.714285714285715,79.14285714285714,-1.0,0.15613159558601647,-0.12938167344149232,-1.5637499639072048,-0.7843954838797198,22.0,22.0,76.0,135.0,37.0,9.0,2018.0,3.0,64.40722383638122,38.59102,0.0,22.9,21.7,24.1,0.0,33.0,0.0,22.871428571428574,21.7,21.7,21.7,24.1,24.1,24.1
2018-09-17,258.0,3.9285714285714284,-2.6805194805194805,20.876051442284922,28.15069989837337,36.857142857142854,55.19047619047619,-1.0,-0.39922510750029805,0.4024007749784403,-2.420210252010331,0.30623474519936883,10.0,10.0,57.0,123.0,38.0,9.0,2018.0,3.0,51.83273514498945,30.77637,0.0,22.3,21.6,23.5,1.0,32.0,0.0,22.742857142857144,21.6,21.6,21.6,23.5,23.5,23.5
2018-09-24,146.0,-6.0,-1.7974025974025973,22.386220251625005,23.206218378593036,20.857142857142858,35.142857142857146,-1.0,0.8076035265840044,0.023007778949627314,0.6603973618209658,-1.0306018729647966,-6.0,-6.0,61.0,76.0,39.0,9.0,2018.0,3.0,44.681820771378106,30.782359999999997,0.0,17.6,17.6,22.1,0.0,27.0,0.0,20.04285714285714,17.6,17.6,17.6,22.1,22.1,22.1
2018-10-01,17.0,-0.1785714285714282,-2.272727272727272,20.638613833389975,24.832390522339967,2.4285714285714284,20.047619047619047,-1.0,-0.23031822255823264,0.04918682591156921,-1.0119653093980638,-0.61173464064638,-28.0,-28.0,27.0,61.0,40.0,10.0,2018.0,4.0,52.25545490799293,31.48625,0.0,15.4,15.4,20.2,1.0,32.0,0.0,18.114285714285717,15.4,15.4,15.4,20.2,20.2,20.2
2018-10-08,24.0,-0.17857142857142863,-1.3402597402597403,10.70602856480695,19.689857190870107,3.4285714285714284,8.904761904761905,-1.0,-0.30913396025942974,0.610241208275512,-1.5592962569876085,1.298795894963962,-11.0,-28.0,17.0,61.0,41.0,10.0,2018.0,4.0,49.3716173873412,26.466179999999998,0.0,14.8,14.8,19.3,0.0,21.0,0.0,16.942857142857143,14.8,14.8,14.8,19.3,19.3,19.3
2018-10-15,-55.0,1.1428571428571428,-0.625974025974026,18.712104562402274,17.16197346868123,-7.857142857142857,-0.6666666666666666,-1.0,-2.1472299939927018,-0.9363829538073162,4.677692066835559,1.9032725286863283,-48.0,-48.0,4.0,27.0,42.0,10.0,2018.0,4.0,43.486583490001706,23.15341,0.0,15.2,9.7,15.3,0.0,40.0,0.0,12.685714285714285,9.7,9.7,9.7,15.3,15.3,15.3
2018-10-22,-43.0,-3.5,-0.7012987012987012,15.269016247102348,15.338249729623337,-6.142857142857143,-3.5238095238095237,-1.0,-1.7969636814642655,-1.709671581877212,4.066947583261248,3.3963180148973073,-38.0,-48.0,10.0,17.0,43.0,10.0,2018.0,4.0,41.50857403292884,21.03875,0.0,14.0,12.4,14.5,0.0,29.0,0.0,13.357142857142858,12.4,12.4,12.4,14.5,14.5,14.5
2018-10-29,17.0,3.999999999999999,0.7142857142857141,20.443883705494812,17.934006006326562,2.4285714285714284,-3.857142857142857,1.0,0.497773112902645,-0.5344949478229456,-1.0789388492708354,1.6457682957410111,-24.0,-48.0,31.0,31.0,44.0,10.0,2018.0,4.0,36.10550902979547,19.06188,1.0,7.2,7.2,13.8,1.0,37.0,0.0,10.700000000000001,7.2,7.2,7.2,13.8,13.8,13.8
2018-11-05,-43.0,3.142857142857143,0.13246753246753246,8.970852272087017,15.382271799726832,-6.142857142857143,-3.2857142857142856,-1.0,-0.4919284832639093,0.2601059245952631,-0.033309127831658,1.4784665244813147,-21.0,-38.0,6.0,31.0,45.0,11.0,2018.0,4.0,48.45667407280806,19.72683,1.0,11.9,6.1,11.9,0.0,35.0,0.0,9.6,6.1,6.1,6.1,11.9,11.9,11.9
2018-11-12,61.0,4.5357142857142865,0.8246753246753247,30.230857776718395,21.508912881401464,8.714285714285714,1.6666666666666667,1.0,2.444721002241271,2.3083867125234665,6.194455070400669,6.769584368627062,-10.0,-24.0,76.0,76.0,46.0,11.0,2018.0,4.0,47.198769441121165,18.56766,0.0,8.1,8.1,12.8,0.0,31.0,0.0,10.999999999999998,8.1,8.1,8.1,12.8,12.8,12.8
2018-11-19,-34.0,0.07142857142857142,0.3636363636363636,1.2149857972866407,18.606194565167304,-4.857142857142857,-0.7619047619047619,-1.0,0.41418246165640843,3.777727140278006,-2.167741935483999,16.179497411933077,-6.0,-21.0,-3.0,76.0,47.0,11.0,2018.0,4.0,36.429100438671455,17.30965,0.0,6.5,4.9,9.8,0.0,30.0,0.0,7.8,4.9,4.9,4.9,9.8,9.8,9.8
2018-11-26,-6.0,1.0357142857142856,-0.4038961038961039,2.609506432438929,17.626684316864154,-0.8571428571428571,1.0,-1.0,0.9647351270331641,4.2162014989911585,1.3933590884639842,18.65540634069859,-4.0,-10.0,4.0,76.0,48.0,11.0,2018.0,4.0,33.52589300974193,16.35116,0.0,6.3,1.9,6.5,0.0,41.0,0.0,4.314285714285715,1.9,1.9,1.9,6.5,6.5,6.5
2018-12-03,29.0,-2.8571428571428568,0.5090909090909091,8.295150620750556,6.112438528794365,4.142857142857143,-0.5238095238095238,1.0,2.191967306532242,2.7112836380374006,4.77351640904683,9.295121649803722,0.0,-6.0,22.0,22.0,49.0,12.0,2018.0,4.0,40.14812282800661,17.43245,0.0,11.5,2.7,11.5,1.0,47.0,0.0,6.214285714285714,2.7,2.7,2.7,11.5,11.5,11.5
2018-12-10,1.0,0.07142857142857144,-1.499522007285926e-17,0.377964488111118,5.256288751101497,0.14285714285714285,1.1428571428571428,-1.0,2.6457513110645907,3.436304912127187,-61.6,13.446633225061435,0.0,-4.0,1.0,22.0,50.0,12.0,2018.0,4.0,33.02455420725801,16.80944,3.0,-2.5,-8.3,6.7,0.0,18.0,0.0,-2.3142857142857145,-8.3,-8.3,-8.3,6.7,6.7,6.7
2018-12-17,0.0,0.0,-0.36493506493506495,0.00010684572189301269,4.955516407351257,0.0,1.4285714285714286,-1.0,0.0,4.007991953094581,0.0,16.665340855835925,0.0,0.0,0.0,22.0,51.0,12.0,2018.0,4.0,30.907537173132802,16.35116,0.0,1.6,-4.4,1.6,1.0,31.0,0.0,-1.3000000000000003,-4.4,-4.4,-4.4,1.6,1.6,1.6
2018-12-24,0.0,0.14285714285714285,-0.0012987012987012987,1.000000005708004,0.5895922777682783,0.0,0.047619047619047616,-1.0,-1.4000000000000004,-1.6166023708486668,1.6000000000000014,6.578897986192729,-2.0,-2.0,1.0,1.0,52.0,12.0,2018.0,4.0,25.05326724776392,14.2395,0.0,-2.3,-2.3,6.9,0.0,16.0,0.0,3.228571428571428,-2.3,-2.3,-2.3,6.9,6.9,6.9
2018-12-31,0.0,0.0,0.005194805194805195,0.0001068457214600586,0.5477225633338003,0.0,0.0,-1.0,0.0,-2.017925211861138,0.0,8.499025341130606,0.0,-2.0,0.0,1.0,1.0,12.0,2018.0,4.0,24.89716857517233,15.50649,1.0,-5.4,-10.5,0.6,0.0,16.0,0.0,-5.8999999999999995,-10.5,-10.5,-10.5,0.6,0.6,0.6
2019-01-07,15.0,1.0714285714285714,0.17532467532467533,2.6726124191242437,1.7928429140015905,2.142857142857143,0.7142857142857143,1.0,1.107530586485087,2.7771241582499497,0.3987200000000023,7.666141650422349,0.0,0.0,7.0,7.0,2.0,1.0,2019.0,1.0,28.19119238876545,18.73839,0.0,-1.9,-5.0,-1.1,0.0,27.5,0.0,-3.142857142857143,-5.0,-5.0,-5.0,-1.1,-1.1,-1.1
2019-01-14,76.0,1.1428571428571428,0.7714285714285715,3.132015933791495,5.313504806936128,10.857142857142858,4.333333333333333,1.0,0.18413029860550814,0.8419460173794283,-1.9390706004337197,-0.7329556046389482,7.0,0.0,15.0,15.0,3.0,1.0,2019.0,1.0,30.969065117074003,19.28952,0.0,1.4,-4.7,2.8,0.0,50.4,0.0,-0.14285714285714265,-4.7,-4.7,-4.7,2.8,2.8,2.8
2019-01-21,93.0,-0.6785714285714285,0.764935064935065,5.4072262055600415,6.155524038656352,13.285714285714286,8.761904761904763,1.0,0.7814371001862206,0.29062639378093236,0.7843945293849778,-0.1721831074139566,7.0,0.0,23.0,23.0,4.0,1.0,2019.0,1.0,33.95089158548396,20.21506,0.0,-1.2,-5.2,3.6,0.0,40.1,0.0,-0.8,-5.2,-5.2,-5.2,3.6,3.6,3.6
2019-01-28,164.0,2.714285714285714,0.9155844155844158,9.216961590045871,8.266109812273937,23.428571428571427,15.857142857142858,1.0,0.07542391984665327,1.1929804061812797,-1.5244150797321567,0.7229522813943057,11.0,7.0,35.0,35.0,5.0,1.0,2019.0,1.0,32.667920013672884,19.00197,0.0,1.2,-2.5,2.0,0.0,17.1,0.0,0.17142857142857149,-2.5,-2.5,-2.5,2.0,2.0,2.0
2019-02-04,270.0,0.0,1.683116883116883,17.9986772000717,15.6457814183401,38.57142857142857,25.095238095238095,1.0,-0.42136469093853746,0.9471533425205263,0.5579051610787609,0.388078444664403,8.0,7.0,64.0,64.0,6.0,2.0,2019.0,1.0,28.658349000170908,23.25226,0.0,-0.6,-2.1,3.3,0.0,17.4,0.0,0.2285714285714285,-2.1,-2.1,-2.1,3.3,3.3,3.3
2019-02-11,274.0,2.7142857142857153,1.1974025974025975,15.203383082158293,15.73576454177826,39.142857142857146,33.714285714285715,1.0,-0.49037618590310883,0.16769151442007285,-0.6858937081442662,-0.7587318975750513,15.0,8.0,58.0,64.0,7.0,2.0,2019.0,1.0,40.184583831823616,25.00449,0.0,-3.0,-6.1,5.1,0.0,19.2,0.0,-1.9571428571428573,-6.1,-6.1,-6.1,5.1,5.1,5.1
2019-02-18,315.0,1.1785714285714286,0.5506493506493507,17.07825127659932,16.213897624891942,45.0,40.904761904761905,1.0,0.32040751195046185,-0.13169550822503925,-1.9928557714285724,-0.5468532381626072,26.0,8.0,69.0,69.0,8.0,2.0,2019.0,1.0,47.61351335953968,27.88594,0.0,0.9,-2.7,0.9,0.0,26.7,0.0,-1.0857142857142856,-2.7,-2.7,-2.7,0.9,0.9,0.9
2019-02-25,492.0,8.178571428571429,2.4207792207792207,25.10454331865237,23.187537703730115,70.28571428571429,51.476190476190474,1.0,0.029297658802444497,0.7139273218607337,-0.8391218530961198,0.26776524040062216,34.0,15.0,102.0,102.0,9.0,2.0,2019.0,1.0,48.502250327579326,34.94878,0.0,4.7,1.4,6.8,0.0,25.6,0.0,3.9,1.4,1.4,1.4,6.8,6.8,6.8
2019-03-04,1450.0,34.10714285714286,11.898701298701301,126.98087595044716,102.18004650988328,207.14285714285714,107.47619047619048,1.0,0.42058837530498905,1.9031319707482626,-2.334190537348674,2.5826596263961994,85.0,26.0,371.0,371.0,10.0,3.0,2019.0,1.0,48.568335896997674,39.39974,1.0,9.9,5.2,9.9,0.0,19.3,0.0,7.614285714285714,5.2,5.2,5.2,9.9,9.9,9.9
2019-03-11,2063.0,4.785714285714286,15.993506493506494,32.80098720930125,119.60440746776139,294.7142857142857,190.71428571428572,1.0,0.9796580852455582,0.15942399964919954,-0.3668263632694838,-1.7845157288160183,264.0,34.0,350.0,371.0,11.0,3.0,2019.0,1.0,53.65236711673218,38.588029999999996,2.0,6.6,6.1,10.1,0.0,37.7,0.0,7.685714285714286,6.1,6.1,6.1,10.1,10.1,10.1
2019-03-18,1688.0,2.2857142857142865,3.6610389610389613,67.97653656821235,88.94174123173748,241.14285714285714,247.66666666666666,-1.0,0.27747947737182255,-0.5434845780541949,-0.542676224990393,-0.8515286223938886,143.0,85.0,338.0,371.0,12.0,3.0,2019.0,1.0,61.677206175582505,42.91619,0.0,7.1,3.5,7.1,0.0,19.8,0.0,5.085714285714286,3.5,3.5,3.5,7.1,7.1,7.1
2019-03-25,1813.0,1.1428571428571428,-1.974025974025974,62.212003129085296,58.23184368580165,259.0,264.95238095238096,-1.0,0.005366698299772062,-0.33663387291361196,-2.1906459385282893,-0.8009507173802614,179.0,143.0,332.0,350.0,13.0,3.0,2019.0,1.0,63.47518942630889,47.01072,0.0,7.3,3.3,10.3,0.0,43.2,0.0,6.514285714285713,3.3,3.3,3.3,10.3,10.3,10.3
2019-04-01,2808.0,0.6785714285714285,10.331168831168831,107.15009499362483,106.6431298436855,401.14285714285717,300.42857142857144,1.0,0.41196899475251764,0.9451327460402856,-1.4752196212130102,0.7018908871471039,277.0,143.0,545.0,545.0,14.0,4.0,2019.0,2.0,69.6245656013217,46.65129,0.0,5.5,4.4,11.6,0.0,15.3,0.0,8.1,4.4,4.4,4.4,11.6,11.6,11.6
2019-04-08,2830.0,38.10714285714285,10.697402597402599,113.2765263793492,115.2209265053963,404.2857142857143,354.8095238095238,1.0,0.8200364320316937,0.6142304735195248,-0.5412401457554793,-0.32857179105511153,286.0,179.0,592.0,592.0,15.0,4.0,2019.0,2.0,71.94781518828691,52.25543,1.0,11.6,6.7,12.6,0.0,10.4,0.0,9.771428571428572,6.7,6.7,6.7,12.6,12.6,12.6
2019-04-15,2793.0,2.2857142857142856,1.3571428571428577,160.19779440845403,122.4653498127611,399.0,401.4761904761905,-1.0,-0.426793342418486,-0.02417061520663407,0.08804562129409561,-0.29377340031470733,129.0,129.0,588.0,592.0,16.0,4.0,2019.0,2.0,86.59944169087903,69.36739,0.0,11.6,7.1,11.8,0.0,13.0,0.0,10.028571428571428,7.1,7.1,7.1,11.8,11.8,11.8
2019-04-22,4854.0,53.0,21.7961038961039,174.87886964301615,201.47925569693402,693.4285714285714,498.9047619047619,1.0,0.986709420565207,0.6614881203919422,-1.1341237978604142,0.7121278241996813,540.0,129.0,946.0,946.0,17.0,4.0,2019.0,2.0,98.8731271007805,88.39633,0.0,19.3,12.6,19.3,0.0,17.8,0.0,15.0,12.6,12.6,12.6,19.3,19.3,19.3
2019-04-29,5467.0,12.035714285714285,26.75714285714286,222.2146109807664,244.37749876934652,781.0,624.4761904761905,1.0,0.6613200476212268,0.2575521581486857,-0.802042952381975,0.10880430533613664,506.0,129.0,1116.0,1116.0,18.0,4.0,2019.0,2.0,96.94069389847887,80.47684,0.0,13.0,8.4,20.4,0.0,36.0,0.0,14.142857142857142,8.4,8.4,8.4,20.4,20.4,20.4
2019-05-06,8589.0,107.75,40.237662337662336,343.15351278011633,341.5131943348046,1227.0,900.4761904761905,1.0,-0.3443593583196242,0.8818913131307313,0.584066160902497,0.05292575248778089,643.0,506.0,1686.0,1686.0,19.0,5.0,2019.0,2.0,97.5160941149661,90.06769,0.0,14.5,14.5,19.5,0.0,11.7,0.0,17.15714285714286,14.5,14.5,14.5,19.5,19.5,19.5
2019-05-13,6264.0,37.214285714285715,12.954545454545451,136.94941714787598,305.5428736184952,894.8571428571429,967.6190476190476,-1.0,1.0895740110512604,0.8074384341429828,-0.943881049005445,0.4256227777242662,776.0,506.0,1093.0,1686.0,20.0,5.0,2019.0,2.0,100.0,100.0,0.0,18.7,15.0,21.6,0.0,28.9,0.0,17.942857142857143,15.0,15.0,15.0,21.6,21.6,21.6
2019-05-20,5959.0,-48.92857142857142,-20.41688311688312,174.83298152400056,282.2829212316036,851.2857142857143,991.047619047619,-1.0,-2.069783775063413,0.8901676956468325,4.451558379603116,1.33358454322354,479.0,479.0,988.0,1686.0,21.0,5.0,2019.0,2.0,98.02768757477352,83.19355,0.0,16.4,16.4,23.6,1.0,33.1,0.0,20.857142857142858,16.4,16.4,16.4,23.6,23.6,23.6
2019-05-27,4466.0,-40.75,-18.253246753246753,184.49480570827313,195.53494389933044,638.0,794.7142857142857,-1.0,-1.6422016385185452,-0.9560600402260621,3.1098075244205985,1.6374751309828928,263.0,263.0,808.0,1093.0,22.0,5.0,2019.0,2.0,89.77268842932831,71.94033,0.0,17.8,17.2,24.5,1.0,42.1,0.0,21.242857142857144,17.2,17.2,17.2,24.5,24.5,24.5
2019-06-03,4103.0,-9.214285714285714,-20.468831168831162,111.84576965838407,192.24219595281855,586.1428571428571,691.8095238095239,-1.0,0.6256538679123588,-0.2942313260744588,-0.7950214883554686,-0.43750760711401593,453.0,263.0,767.0,988.0,23.0,6.0,2019.0,2.0,89.17563949182474,70.36482,0.0,23.1,18.1,23.1,0.0,26.7,0.0,20.02857142857143,18.1,18.1,18.1,23.1,23.1,23.1
2019-06-10,3389.0,-20.57142857142857,-12.355844155844157,105.7771691992637,147.00427593392337,484.14285714285717,569.4285714285714,-1.0,-1.1384067664408986,-0.3422312605514782,0.6374911987593016,-0.07631649654352017,290.0,263.0,583.0,808.0,24.0,6.0,2019.0,2.0,89.69406938984787,63.724309999999996,0.0,18.4,18.4,23.0,1.0,49.3,0.0,21.24285714285714,18.4,18.4,18.4,23.0,23.0,23.0
2019-06-17,2797.0,-15.071428571428571,-13.503896103896102,94.51429723037961,126.08983947585756,399.57142857142856,489.95238095238096,-1.0,-1.6924731455420798,-0.03113625598715739,4.253338433598982,0.8949467621011897,203.0,203.0,511.0,767.0,25.0,6.0,2019.0,2.0,84.68068136500881,61.534769999999995,1.0,21.7,20.5,23.0,0.0,35.4,0.0,21.942857142857143,20.5,20.5,20.5,23.0,23.0,23.0
2019-06-24,2824.0,12.142857142857142,-5.990909090909093,85.48656257536936,99.12188264478993,403.42857142857144,429.04761904761904,-1.0,0.8348714069398611,-0.3292771503607942,-1.007401305400392,-0.19151170872416717,319.0,203.0,535.0,583.0,26.0,6.0,2019.0,2.0,84.41519968096621,60.782959999999996,0.0,25.2,20.8,25.2,0.0,28.3,0.0,23.057142857142853,20.8,20.8,20.8,25.2,25.2,25.2
2019-07-01,2702.0,8.678571428571429,-0.6545454545454545,88.66979944340406,85.37934957197322,386.0,396.3333333333333,-1.0,0.8307344723946268,-0.12609044213667067,-0.4668753591249697,-0.031983454622398,304.0,203.0,537.0,537.0,27.0,7.0,2019.0,3.0,83.50139577280237,61.78937,0.0,23.9,23.1,25.6,0.0,36.4,0.0,24.6,23.1,23.1,23.1,25.6,25.6,25.6
2019-07-08,2814.0,9.107142857142856,0.9974025974025976,66.77324813626208,77.16364799196862,402.0,397.14285714285717,1.0,0.5316310057965722,0.6048033583325122,-1.363502397888729,-0.9628722519445135,324.0,304.0,493.0,537.0,28.0,7.0,2019.0,3.0,81.91078448128523,58.183069999999994,0.0,25.1,24.1,29.7,0.0,31.7,0.0,26.14285714285714,24.1,24.1,24.1,29.7,29.7,29.7
2019-07-15,2219.0,-13.214285714285714,-4.224675324675324,109.2001221000547,93.28415370969066,317.0,368.3333333333333,-1.0,-1.3274946344823484,-0.7288119321885607,2.5338209558286935,2.2807374117208794,102.0,102.0,432.0,537.0,29.0,7.0,2019.0,3.0,79.23431891984275,56.70041,3.0,23.8,21.9,25.9,1.0,58.8,0.0,23.97142857142857,21.9,21.9,21.9,25.9,25.9,25.9
2019-07-22,2351.0,-0.9285714285714285,-4.392207792207794,55.43894110168742,85.04027057252037,335.85714285714283,351.6190476190476,-1.0,0.794028090424406,-0.883523555053736,0.5406753251038368,2.742926611327972,274.0,102.0,435.0,493.0,30.0,7.0,2019.0,3.0,78.2897510397083,58.64434,0.0,26.7,24.7,28.6,1.0,54.4,0.0,26.51428571428571,24.7,24.7,24.7,28.6,28.6,28.6
2019-07-29,2165.0,14.107142857142856,-0.4922077922077923,54.31916262767331,74.26583525224862,309.2857142857143,320.7142857142857,-1.0,0.8207714111885871,-0.9198398224583545,-1.2413675296716433,2.6648373992565335,257.0,102.0,386.0,435.0,31.0,7.0,2019.0,3.0,76.65128468068136,52.26142,0.0,27.5,25.1,28.4,1.0,63.4,0.0,26.857142857142858,25.1,25.1,25.1,28.4,28.4,28.4
2019-08-05,2304.0,-16.57142857142857,-0.5506493506493507,68.63290894662977,57.91364671811236,329.14285714285717,324.76190476190476,1.0,-2.0385559348280604,-0.4362552331880971,4.483018266261155,0.4054525331140493,183.0,183.0,378.0,435.0,32.0,8.0,2019.0,3.0,71.18897054634535,49.25118,1.0,30.5,25.8,30.5,0.0,37.6,0.0,28.114285714285717,25.8,25.8,25.8,30.5,30.5,30.5
2019-08-12,1971.0,-17.035714285714285,-2.4727272727272727,60.79982769399315,61.70035116053373,281.57142857142856,306.6666666666667,-1.0,-1.1121051384620766,-0.7029887540649675,1.5339361425852958,0.1487898338753729,168.0,168.0,357.0,386.0,33.0,8.0,2019.0,3.0,75.51415712413832,42.742459999999994,1.0,26.6,26.6,31.6,1.0,79.3,0.0,29.385714285714283,26.6,26.6,26.6,31.6,31.6,31.6
2019-08-19,1599.0,-2.7857142857142856,-7.732467532467535,27.945525240235266,67.32989147261503,228.42857142857142,279.7142857142857,-1.0,-0.5927817573146293,-0.08263586585214909,1.160635458071559,-1.19030857781354,179.0,168.0,268.0,378.0,34.0,8.0,2019.0,3.0,74.92280521848116,39.81908,0.0,26.3,25.6,30.4,0.0,34.7,0.0,27.028571428571432,25.6,25.6,25.6,30.4,30.4,30.4
2019-08-26,1359.0,-5.142857142857142,-6.4714285714285715,31.08820018071904,54.69565143330958,194.14285714285714,234.71428571428572,-1.0,0.42005393861074825,0.5072940337994148,-2.510243871579611,-0.39542562106796314,165.0,165.0,235.0,357.0,35.0,8.0,2019.0,3.0,77.32695265766534,41.40358,0.0,26.4,24.1,28.2,0.0,34.2,0.0,26.25714285714286,24.1,24.1,24.1,28.2,28.2,28.2
2019-09-02,823.0,-13.250000000000002,-7.824675324675328,34.57290433686533,56.0156015682007,117.57142857142857,180.04761904761904,-1.0,0.5062890909264819,-0.3852487094594647,-1.0812916948548286,-0.8781570412614051,83.0,83.0,173.0,268.0,36.0,9.0,2019.0,3.0,72.03554947872158,40.271370000000005,0.0,24.4,22.6,26.1,0.0,33.8,0.0,24.199999999999996,22.6,22.6,22.6,26.1,26.1,26.1
2019-09-09,406.0,-3.1785714285714284,-9.448051948051948,14.605934866817242,63.03166248950002,58.0,123.23809523809524,-1.0,1.6035647641584052,0.3479419131760555,2.3309941406248327,-1.1972022887955727,46.0,46.0,87.0,235.0,37.0,9.0,2019.0,3.0,59.22292485614994,31.507209999999997,0.0,25.1,22.8,25.7,0.0,55.1,0.0,24.385714285714283,22.8,22.8,22.8,25.7,25.7,25.7
2019-09-16,70.0,-3.1071428571428568,-7.555844155844155,8.944271910022206,49.79386078050502,10.0,61.857142857142854,-1.0,0.694578615510872,0.6519340566442147,-0.19637500000000258,-0.2922326168357276,0.0,0.0,25.0,173.0,38.0,9.0,2019.0,3.0,72.09479860992423,39.657340000000005,0.0,24.5,21.0,24.5,0.0,28.4,0.0,23.357142857142854,21.0,21.0,21.0,24.5,24.5,24.5
2019-09-23,-3.0,-1.8214285714285712,-4.012987012987013,9.744351233037607,28.21811306167787,-0.42857142857142855,22.523809523809526,-1.0,-0.28495793349110166,0.7760563991593018,-0.96779123730268,-0.4121728942624957,-15.0,-15.0,12.0,87.0,39.0,9.0,2019.0,3.0,63.28604796900814,35.40705,0.0,20.0,18.6,23.5,0.0,33.1,0.0,20.257142857142856,18.6,18.6,18.6,23.5,23.5,23.5
2019-09-30,-5.0,-0.8214285714285714,-0.8909090909090909,3.1471831699446255,9.030372032609865,-0.7142857142857143,2.9523809523809526,-1.0,-0.3675447874474029,0.48793888811020153,0.8360392011834321,0.9675510689238422,-6.0,-15.0,4.0,25.0,40.0,9.0,2019.0,3.0,58.85033897339486,33.56197,0.0,22.4,19.8,23.7,0.0,28.5,0.0,22.171428571428574,19.8,19.8,19.8,23.7,23.7,23.7
