,sum,week_sum,slope7,slope21,std7,std21,mean7,mean21,cross,skew7,skew21,kurt7,kurt21,min7,min21,max7,max21,weekofyear,month,year,quarter
2018-05-24,362.0,2991.0,-22.607142857142858,20.861038961038965,216.6300335328982,237.27504634731235,427.2857142857143,314.95238095238096,1.0,0.11796414160358638,0.28976592633985426,0.1449980519005038,-0.5211358518520278,96.0,-5.0,765.0,775.0,22,5,2018,2
2018-05-25,362.0,2756.0,-5.357142857142857,16.987012987012985,203.77333345770373,226.21124766797112,393.7142857142857,332.14285714285717,1.0,0.698506258427566,0.23014225809295116,1.9251092354536694,-0.2751821920974047,96.0,-5.0,765.0,775.0,22,5,2018,2
2018-05-26,776.0,3170.0,31.07142857142857,19.492207792207793,248.25821810573782,239.46675880276192,452.85714285714283,364.14285714285717,1.0,0.21609235461552284,0.1478382368196315,-0.8270921299706118,-0.4340677118448629,96.0,-5.0,776.0,776.0,22,6,2018,2
2018-05-27,717.0,3581.0,38.39285714285714,18.801298701298702,256.2114082436203,235.61676915031634,511.57142857142856,398.5238095238095,1.0,-0.4859346697452251,0.06589779677752673,-0.8925861486184118,-0.5155584710180449,96.0,2.0,776.0,776.0,22,6,2018,2
2018-05-28,832.0,3648.0,108.92857142857142,18.837662337662334,268.2265389374615,235.85008353789794,521.1428571428571,437.8095238095238,1.0,-0.37246733265194243,0.10394216323388335,-0.9840800305698565,-0.5802273157358718,96.0,2.0,832.0,832.0,22,6,2018,2
2018-05-29,348.0,3900.0,29.642857142857142,11.445454545454545,212.85083084256365,215.05118991948365,557.1428571428571,454.2857142857143,1.0,0.27011144678090293,0.3384637955268932,-2.3360032691225956,-0.5836249651998602,348.0,88.0,832.0,832.0,23,6,2018,2
2018-05-30,171.0,3568.0,-19.46428571428571,5.462337662337663,258.9277339885876,221.1864867138891,509.7142857142857,448.4761904761905,1.0,0.15764690869333772,0.3035097807135224,-2.029791096528392,-0.6988964580296537,171.0,88.0,832.0,832.0,23,6,2018,2
2018-05-31,522.0,3728.0,-39.25,11.081818181818178,250.64440757278518,209.07045975682144,532.5714285714286,436.42857142857144,1.0,-0.16266437112691146,0.3425662497136903,-1.6392581974260836,-0.31995526699553034,171.0,88.0,832.0,832.0,23,6,2018,2
2018-06-01,188.0,3554.0,-100.53571428571429,2.8779220779220798,277.5624339888201,201.74826369719628,507.7142857142857,441.1904761904762,1.0,-0.13473198705967485,0.48444704483354845,-2.0889642105655697,-0.337225211113585,171.0,96.0,832.0,832.0,23,6,2018,2
2018-06-02,256.0,3034.0,-89.17857142857143,-0.5298701298701309,262.9954734354039,205.27862598377314,433.42857142857144,435.7142857142857,-1.0,0.6124821267876074,0.5099909560374212,-1.3830669112553609,-0.4452771128037086,171.0,96.0,832.0,832.0,23,6,2018,2
2018-06-03,218.0,2535.0,-71.75,-4.496103896103897,239.939178801009,210.11003919732184,362.14285714285717,429.14285714285717,-1.0,1.5431464085957145,0.520887810620177,1.9502705977941672,-0.5692994978289191,171.0,96.0,832.0,832.0,23,6,2018,2
2018-06-04,647.0,2350.0,25.892857142857142,-2.297402597402597,182.99063207843295,215.07777109482782,335.7142857142857,441.6190476190476,-1.0,1.0205311520059916,0.3509646054623454,-0.3898208241653315,-0.8874481032211571,171.0,96.0,647.0,832.0,23,6,2018,2
2018-06-05,387.0,2389.0,33.14285714285714,-4.744155844155844,184.0178562761354,213.67583369401754,341.2857142857143,444.8095238095238,-1.0,0.8813107142178228,0.31767192418788454,-0.7268199193129071,-0.8497704537917573,171.0,96.0,647.0,832.0,24,6,2018,2
2018-06-06,177.0,2395.0,-8.785714285714283,-8.21948051948052,183.10418579878467,221.52301826022315,342.14285714285717,432.04761904761904,-1.0,0.8940562845323207,0.37869163260071154,-0.713354392326066,-0.9829624437279915,177.0,96.0,647.0,832.0,24,6,2018,2
2018-06-07,311.0,2184.0,13.571428571428571,-9.092207792207793,165.03736950529196,222.7474974474891,312.0,423.95238095238096,-1.0,1.6944702215327185,0.4835856602054599,2.9552569748365456,-0.9570988651635315,177.0,96.0,647.0,832.0,24,6,2018,2
2018-06-08,271.0,2267.0,-8.535714285714285,-8.606493506493509,157.45097498492186,221.44041442999674,323.85714285714283,408.42857142857144,-1.0,1.7442606236776574,0.6804646584079772,3.3621425600083183,-0.7127851468407431,177.0,96.0,647.0,832.0,24,6,2018,2
2018-06-09,280.0,2291.0,-22.928571428571427,-10.937662337662339,155.98153126293852,223.0174026950217,327.2857142857143,404.5238095238095,-1.0,1.7157107846630844,0.7141380797534993,3.373402339772015,-0.7250881018852966,177.0,96.0,647.0,832.0,24,6,2018,2
2018-06-10,305.0,2378.0,-40.92857142857144,-13.637662337662334,149.13831866804418,223.0395971679322,339.7142857142857,404.4761904761905,-1.0,1.702967128352007,0.7144863146640903,3.7114322044306802,-0.7253445369508098,177.0,96.0,647.0,832.0,24,6,2018,2
2018-06-11,496.0,2227.0,19.71428571428571,-7.2987012987013,100.16391328069443,208.55295091032613,318.14285714285717,391.6666666666667,-1.0,0.6914623704595584,0.7970687380410069,1.216238532298037,-0.2595308966096558,177.0,96.0,496.0,832.0,24,6,2018,2
2018-06-12,94.0,1934.0,5.535714285714287,-15.388311688311685,124.78743831731471,208.69512965790244,276.2857142857143,391.57142857142856,-1.0,0.43663457337688993,0.7937433188838121,1.400933200278527,-0.25916948200963813,94.0,94.0,496.0,832.0,25,6,2018,2
2018-06-13,406.0,2163.0,5.25,-13.609090909090908,124.43740059387129,207.17347228619593,309.0,386.95238095238096,-1.0,-0.31070590201225007,0.8767222547539207,1.316389757753693,-0.07675826088511353,94.0,94.0,496.0,832.0,25,6,2018,2
2018-06-14,9.0,1861.0,-26.607142857142854,-18.874025974025976,168.26311595346448,223.01441337164772,265.85714285714283,370.14285714285717,-1.0,-0.34368813731583403,0.684356649490458,-0.4989438031514887,-0.18954602264689355,9.0,9.0,496.0,832.0,25,6,2018,2
2018-06-19,-9.0,1581.0,-55.32142857142857,-23.914285714285715,197.566384262022,237.89044096985802,225.85714285714286,352.4761904761905,-1.0,0.02328993532694895,0.5868292900630009,-1.7296028843618287,-0.34099476803757894,-9.0,-9.0,496.0,832.0,26,6,2018,2
2018-06-23,2.0,1303.0,-71.57142857142857,-22.415584415584416,212.26353790442246,228.77619548178356,186.14285714285714,315.6190476190476,-1.0,0.5377274452128015,0.6495308570142501,-1.857297852875383,0.07374640666078938,-9.0,-9.0,496.0,832.0,26,6,2018,2
2018-06-26,-2.0,996.0,-74.74999999999999,-20.80649350649351,215.30653673726985,219.30902311377722,142.28571428571428,281.3809523809524,-1.0,1.1896310817372273,0.7527323932110297,-0.5887163240225484,0.6489988993996776,-9.0,-9.0,496.0,832.0,27,7,2018,3
2018-07-13,3.0,503.0,-39.14285714285714,-16.555844155844156,151.49634601875806,187.55236729047743,71.85714285714286,241.9047619047619,-1.0,2.3803759752093323,0.33314121711346373,5.763297983339067,-0.4445100843277032,-9.0,-9.0,406.0,647.0,29,7,2018,3
2018-07-14,420.0,829.0,1.3214285714285714,-12.727272727272727,201.3445282283866,190.2278458412569,118.42857142857143,245.33333333333334,-1.0,1.2282245946090002,0.2952744412894209,-0.8315887477435261,-0.5965924313530734,-9.0,-9.0,420.0,647.0,29,7,2018,3
2018-07-15,397.0,820.0,72.25,-11.819480519480525,199.21966818155457,192.19492833127035,117.14285714285714,256.0952380952381,-1.0,1.2312001583839596,0.13078419404396993,-0.8126553047534933,-0.750545619181022,-9.0,-9.0,420.0,647.0,29,7,2018,3
2018-07-16,558.0,1369.0,104.03571428571428,-4.100000000000002,250.90958341106014,194.8277749830182,195.57142857142858,257.8095238095238,-1.0,0.5379143639712611,0.161514922285536,-2.1630573496819814,-0.7491238462789671,-9.0,-9.0,558.0,647.0,29,7,2018,3
2018-07-17,222.0,1600.0,77.64285714285714,-5.562337662337664,234.15084677940374,194.35935054153893,228.57142857142858,259.42857142857144,-1.0,0.2213201198874147,0.13727885161665515,-1.9883680008591527,-0.7296229446031218,-2.0,-9.0,558.0,647.0,30,7,2018,3
2018-07-18,243.0,1841.0,46.82142857142857,-5.824675324675325,211.94967956229493,194.3915170598593,263.0,258.8095238095238,1.0,-0.10572462405324479,0.14773696275853287,-1.2357913617925036,-0.7292406451289433,-2.0,-9.0,558.0,647.0,30,7,2018,3
2018-07-19,242.0,2085.0,6.71428571428571,-6.625974025974023,178.53424374715652,194.21006055073278,297.85714285714283,259.95238095238096,1.0,-0.24639459384714915,0.1291158931631925,0.34597689670210413,-0.7229612260191529,3.0,-9.0,558.0,647.0,30,7,2018,3
2018-07-20,185.0,2267.0,-47.5,-2.0701298701298687,136.8154822758344,173.20492954624387,323.85714285714283,237.95238095238096,1.0,0.8478023670465707,-0.015583377944663206,-0.4898045003998924,-0.9279537775025615,185.0,-9.0,558.0,558.0,30,7,2018,3
2018-07-21,262.0,2109.0,-40.39285714285714,0.37142857142857144,131.22971498533025,169.94381424480176,301.2857142857143,232.0,1.0,1.5752513918015676,0.06256447586541211,1.9573725774168096,-0.7632501290948699,185.0,-9.0,558.0,558.0,30,7,2018,3
2018-07-22,465.0,2177.0,-9.178571428571429,2.6116883116883116,141.6027306700908,176.76711879132375,311.0,245.71428571428572,1.0,1.2536890329061054,-0.07397305054670382,-0.0037283955078464713,-0.9807656997704546,185.0,-9.0,558.0,558.0,30,7,2018,3
2018-07-23,669.0,2288.0,64.46428571428571,9.041558441558442,175.92747423404103,199.21568832866086,326.85714285714283,262.76190476190476,1.0,1.5944107092071969,0.1920151766196833,1.7673328085446145,-0.7055783310909607,185.0,-9.0,669.0,669.0,30,7,2018,3
2018-07-24,229.0,2295.0,39.0,8.72077922077922,175.25070477376832,199.3396359890881,327.85714285714283,260.76190476190476,1.0,1.5983438433550858,0.22465373486225618,1.7907378261314904,-0.7022849181250833,185.0,-9.0,669.0,669.0,31,7,2018,3
2018-07-25,321.0,2373.0,26.142857142857142,9.77792207792208,171.39330986523268,199.73786392616185,339.0,262.7142857142857,1.0,1.4635062417130482,0.19236722772597695,1.5999764881091636,-0.7340140655940522,185.0,-9.0,669.0,669.0,31,7,2018,3
2018-07-26,321.0,2452.0,10.357142857142852,11.138961038961039,166.4719338561242,199.93764504173188,350.2857142857143,263.4761904761905,1.0,1.3578009786170468,0.18000188438838527,1.5977555704376685,-0.7482062823973057,185.0,-9.0,669.0,669.0,31,8,2018,3
2018-07-27,325.0,2592.0,-15.964285714285714,15.25974025974026,150.9952695565808,193.368387626843,370.2857142857143,255.33333333333334,1.0,1.5644217815237293,0.2443833974971187,2.315655963361934,-0.45811577534641,229.0,-9.0,669.0,669.0,31,8,2018,3
2018-07-28,435.0,2765.0,-24.5,15.288311688311692,144.3283293971069,193.46073798817375,395.0,271.57142857142856,1.0,1.18357055767622,0.0413521254992907,1.5973565164763115,-0.5205009374332051,229.0,-9.0,669.0,669.0,31,8,2018,3
2018-07-29,689.0,2989.0,17.0,22.62987012987013,182.27817569096564,212.23842163736347,427.0,285.04761904761904,1.0,0.8072354773737421,0.2268875169776265,-1.1559796649165577,-0.5491018027743542,229.0,-9.0,689.0,689.0,31,8,2018,3
2018-07-30,915.0,3235.0,103.85714285714285,26.867532467532467,248.42398473249207,243.15152046580653,462.14285714285717,328.1904761904762,1.0,1.2731179829815962,0.5979514644714187,0.5804002237517067,0.3648363576849258,229.0,-9.0,915.0,915.0,31,8,2018,3
2018-07-31,227.0,3233.0,45.357142857142854,20.73636363636364,248.7377659109478,231.98525199445064,461.85714285714283,339.42857142857144,1.0,1.2681430060714245,0.6928725964541214,0.5744307581788128,0.6840840461758607,227.0,-2.0,915.0,915.0,32,8,2018,3
2018-08-01,346.0,3258.0,12.821428571428575,16.0012987012987,246.5480731639281,218.734226642365,465.42857142857144,355.8095238095238,1.0,1.2606870356348454,0.7806503952035451,0.6129367581957303,1.0823833098879545,227.0,-2.0,915.0,915.0,32,8,2018,3
2018-08-02,414.0,3351.0,-13.32142857142857,11.645454545454548,239.8838012353719,202.97918026024047,478.7142857142857,375.6190476190476,1.0,1.1844393573334984,0.9562446680126244,0.6727979813521643,1.4972138361806395,227.0,3.0,915.0,915.0,32,8,2018,3
2018-08-03,400.0,3426.0,-43.714285714285715,6.638961038961037,233.46295719202587,184.1541797104629,489.42857142857144,394.5238095238095,1.0,1.1496250016308458,1.396791371641384,0.8297962559261762,1.9611821885848186,227.0,185.0,915.0,915.0,32,8,2018,3
2018-08-04,527.0,3518.0,-47.46428571428571,8.723376623376623,232.4757027752486,186.36133617013797,502.57142857142856,399.6190476190476,1.0,0.9305737867969698,1.2767787091676284,0.46060949649273153,1.5471202966181925,227.0,185.0,915.0,915.0,32,8,2018,3
2018-08-05,1002.0,3831.0,32.67857142857143,16.509090909090908,295.7891784618422,228.03915703871712,547.2857142857143,428.42857142857144,1.0,0.8759970757116576,1.2942726150248915,-0.8894904656903023,1.1060615671794396,227.0,185.0,1002.0,1002.0,32,8,2018,3
2018-08-06,1223.0,4139.0,157.60714285714286,28.679220779220778,372.55232933794906,285.7913408000004,591.2857142857143,460.0952380952381,1.0,1.107536672792542,1.4710338944594659,-0.2818079278593821,1.4981759605192604,227.0,185.0,1223.0,1223.0,32,8,2018,3
2018-08-07,615.0,4527.0,108.10714285714285,27.28961038961039,336.43311087812356,282.2662960837397,646.7142857142857,478.8095238095238,1.0,1.100943850639075,1.3489632131644143,-0.2548607173891263,1.2520465932801392,346.0,185.0,1223.0,1223.0,33,8,2018,3
2018-08-08,825.0,5006.0,84.25,28.41688311688312,312.9704078509181,286.49583226433396,715.1428571428571,506.5238095238095,1.0,0.6823208488370431,1.0966119637155065,-0.882309156460255,0.4954889599837954,400.0,185.0,1223.0,1223.0,33,8,2018,3
2018-08-09,1498.0,6090.0,125.10714285714285,37.51428571428572,396.2356201385242,352.10287322514813,870.0,566.3333333333334,1.0,0.49926388910170627,1.2791386417673756,-0.8896759670519337,1.1741271098125592,400.0,185.0,1498.0,1498.0,33,8,2018,3
2018-08-10,874.0,6564.0,58.39285714285714,36.06233766233766,338.87938576303577,346.8549099717344,937.7142857142857,599.1428571428571,1.0,0.5683224838624831,1.135458610391656,-0.2809149489219195,0.809447426566365,527.0,227.0,1498.0,1498.0,33,8,2018,3
2018-08-11,1215.0,7252.0,29.428571428571427,39.24415584415585,297.1015539057779,362.5281532582446,1036.0,644.5238095238095,1.0,0.2009245461001309,0.8924951581429974,-0.4949758337091552,-0.051818944860922235,615.0,227.0,1498.0,1498.0,33,8,2018,3
2018-08-12,2683.0,8933.0,201.03571428571428,63.15324675324676,687.6758995755471,570.8514067351502,1276.142857142857,750.1428571428571,1.0,1.685572972783768,2.1258943531233205,3.3195199821866423,5.833656243249791,615.0,227.0,2683.0,2683.0,33,8,2018,3
2018-08-13,3251.0,10961.0,405.0357142857142,94.47272727272728,1012.1828603849398,788.9127267805113,1565.857142857143,873.0952380952381,1.0,1.0212057156805843,2.044739384485761,-0.5162928947881789,4.117356698992727,615.0,227.0,3251.0,3251.0,33,8,2018,3
2018-08-14,2112.0,12458.0,327.7142857142857,101.36103896103896,932.8346967327424,818.5001469005742,1779.7142857142858,962.7619047619048,1.0,0.6159900584691217,1.6847188712100816,-1.1010493414338582,2.401894017149976,825.0,227.0,3251.0,3251.0,34,8,2018,3
2018-08-15,3418.0,15051.0,366.85714285714283,124.07922077922079,1002.7514528487969,963.2873872714525,2150.1428571428573,1110.2380952380952,1.0,0.0809991091572187,1.4531123531070298,-1.831645737396785,1.1311279381607724,874.0,227.0,3418.0,3418.0,34,8,2018,3
2018-08-16,662.0,14215.0,114.25000000000001,106.98311688311686,1134.4969096895481,952.1274924635003,2030.7142857142858,1126.4761904761904,1.0,0.017665859443210676,1.4739640072450007,-2.0632332617754807,1.1986953529271076,662.0,227.0,3418.0,3418.0,34,8,2018,3
2018-08-17,503.0,13844.0,-214.67857142857142,87.43636363636362,1204.073601610439,945.4042773433588,1977.7142857142858,1134.952380952381,1.0,-0.06993113079529756,1.4937256098732787,-2.015446163517094,1.2458016485606194,503.0,227.0,3418.0,3418.0,34,8,2018,3
2018-08-18,936.0,13565.0,-435.25000000000006,74.85324675324675,1237.6775870652689,933.0991704555486,1937.857142857143,1158.8095238095239,1.0,-0.013597880133518534,1.4915981566250955,-2.2223582048538963,1.2886152366900225,503.0,227.0,3418.0,3418.0,34,8,2018,3
2018-08-19,2042.0,12924.0,-317.64285714285705,79.61168831168831,1196.3824241277541,945.6641531094755,1846.2857142857142,1223.2380952380952,1.0,0.2509254707075312,1.2584493768191358,-1.7754724918513887,0.6291336838865594,503.0,227.0,3418.0,3418.0,34,8,2018,3
2018-08-20,2716.0,12389.0,-23.785714285714278,94.5948051948052,1105.3111822123694,996.6063415411679,1769.857142857143,1309.0,1.0,0.24388189215961345,0.9764353571991233,-1.408967878850533,-0.2857581714004579,503.0,227.0,3418.0,3418.0,34,8,2018,3
2018-08-21,784.0,11061.0,-80.53571428571425,72.3194805194805,1149.8687502741514,973.5145411881801,1580.142857142857,1335.5238095238096,1.0,0.7636992208843895,1.024422399551276,-1.1957692208781459,-0.2087304478147931,503.0,346.0,3418.0,3418.0,35,8,2018,3
2018-08-22,682.0,8325.0,85.78571428571426,49.69610389610391,845.8472506478145,959.0925721247313,1189.2857142857142,1351.5238095238096,-1.0,1.347706942319559,1.0592212759417734,0.3964593491612412,-0.15633256174773222,503.0,400.0,2716.0,3418.0,35,8,2018,3
2018-08-23,793.0,8456.0,-32.0,29.04935064935065,833.5972248833538,944.0161318234599,1208.0,1369.5714285714287,-1.0,1.3476756800137084,1.0900715887997146,0.4433846794343985,-0.09926147976572688,503.0,400.0,2716.0,3418.0,35,8,2018,3
2018-08-24,913.0,8866.0,-164.32142857142856,9.268831168831168,789.0175023708375,924.0991829885312,1266.5714285714287,1394.0,-1.0,1.4310642949321726,1.1315737020878467,0.6493224765725231,-0.025417373283066914,682.0,503.0,2716.0,3418.0,35,8,2018,3
2018-08-25,1037.0,8967.0,-236.14285714285714,-7.753246753246746,782.8643986454884,906.7127518049944,1281.0,1418.2857142857142,-1.0,1.3993389320989336,1.1540329773590756,0.6183443394617377,0.037769243429107514,682.0,503.0,2716.0,3418.0,35,8,2018,3
2018-08-26,2099.0,9024.0,-39.785714285714256,-4.859740259740256,792.3381913827611,913.1082421623588,1289.142857142857,1470.5238095238096,-1.0,1.3565957760692677,0.968175702892259,0.35533937760693207,-0.33993945008054177,682.0,503.0,2716.0,3418.0,35,9,2018,3
2018-08-27,2609.0,8917.0,305.4642857142857,6.389610389610393,760.6208929927171,943.8939887004434,1273.857142857143,1536.5238095238096,-1.0,1.296704502244599,0.7422184146418566,0.030675066001489882,-0.8843194858624082,682.0,503.0,2609.0,3418.0,35,9,2018,3
2018-08-28,740.0,8873.0,178.28571428571428,-17.119480519480526,765.5098207823211,938.1688877301532,1267.5714285714287,1542.4761904761904,-1.0,1.2885067320275425,0.753403964392588,0.008908620974894177,-0.8711448521676391,682.0,503.0,2609.0,3418.0,36,9,2018,3
2018-08-29,758.0,8949.0,40.03571428571429,-37.557142857142864,756.3041401320291,940.8409612074641,1278.4285714285713,1539.2857142857142,-1.0,1.3127663503107998,0.7507201310517103,0.05134495415667288,-0.8788252389279203,740.0,503.0,2609.0,3418.0,36,9,2018,3
2018-08-30,737.0,8893.0,-87.32142857142857,-48.566233766233765,762.5649386866546,957.0270359917313,1270.4285714285713,1503.047619047619,-1.0,1.301434334159936,0.8063335142886872,0.023852332018315537,-0.8812801481445016,737.0,503.0,2609.0,3418.0,36,9,2018,3
2018-08-31,903.0,8883.0,-177.75,-65.34545454545454,763.3550943040176,956.094428988543,1269.0,1504.4285714285713,-1.0,1.3031899473418083,0.8059841614798743,0.023499579168728246,-0.8788990635552656,737.0,503.0,2609.0,3418.0,36,9,2018,3
2018-09-01,1071.0,8917.0,-232.1071428571429,-75.10909090909091,761.7393317426278,958.7866066768602,1273.857142857143,1497.5714285714287,-1.0,1.2872133351675954,0.8193433082764658,0.0014320622583767317,-0.8778190614964138,737.0,503.0,2609.0,3418.0,36,9,2018,3
2018-09-02,2426.0,9244.0,9.214285714285738,-46.11688311688312,827.9269003848397,944.4318044906175,1320.5714285714287,1485.3333333333333,-1.0,1.1630738047972975,0.8434625423717704,-0.8183335493848659,-0.766676008523851,737.0,503.0,2609.0,3418.0,36,9,2018,3
2018-09-03,3110.0,9745.0,385.0,0.20649350649350884,967.7230024773129,931.6663821449814,1392.142857142857,1478.6190476190477,-1.0,1.3416131743732083,0.8193937092270731,0.15830267465326173,-0.8315483879754118,737.0,503.0,3110.0,3418.0,36,9,2018,3
2018-09-04,1037.0,10042.0,253.78571428571428,3.519480519480521,940.4929305320951,924.6315791399988,1434.5714285714287,1427.4285714285713,1.0,1.3371545477108748,0.9982236924723151,0.2153345279368196,-0.5151686872104058,737.0,503.0,3110.0,3418.0,37,9,2018,3
2018-09-05,896.0,10180.0,99.4285714285714,25.054545454545455,925.2703594599441,809.815802101567,1454.2857142857142,1307.3333333333333,1.0,1.3599492471940315,1.1449996468014598,0.2748137821939892,-0.22307701310886754,737.0,503.0,3110.0,3110.0,37,9,2018,3
2018-09-06,1042.0,10485.0,-47.2142857142857,12.389610389610388,892.4631511666867,798.8461410953477,1497.857142857143,1325.4285714285713,1.0,1.4084005420889547,1.144806423893435,0.3927817678854296,-0.19773070608826598,896.0,503.0,3110.0,3110.0,37,9,2018,3
2018-09-07,942.0,10524.0,-191.75,-4.338961038961043,888.242432586687,781.8105482362107,1503.4285714285713,1346.3333333333333,1.0,1.4151292787074432,1.1904146316465756,0.40970093605885793,-0.13978714624984642,896.0,682.0,3110.0,3110.0,37,9,2018,3
2018-09-08,1316.0,10769.0,-273.60714285714283,-10.594805194805197,873.0604899132219,776.2159861423418,1538.4285714285713,1364.4285714285713,1.0,1.347810108977509,1.1471881073624683,0.33811183047939153,-0.18202974384909026,896.0,682.0,3110.0,3110.0,37,9,2018,3
2018-09-09,3073.0,11416.0,17.607142857142833,21.27402597402597,1006.7052578537435,850.2858706957519,1630.857142857143,1413.5238095238096,1.0,1.1588208880825308,1.1014785870856734,-0.9093860750112789,-0.46238064405933954,896.0,682.0,3110.0,3110.0,37,9,2018,3
2018-09-10,3433.0,11739.0,422.0,66.1077922077922,1089.7770414171405,916.9809340075748,1677.0,1447.6666666666667,1.0,1.207299934201258,1.1866039029860471,-0.6628418342430316,-0.16984609364931136,896.0,682.0,3433.0,3433.0,37,9,2018,3
2018-09-11,1051.0,11753.0,263.5,51.47532467532466,1088.4187306975332,909.1363196018067,1679.0,1460.3809523809523,1.0,1.2071534929375636,1.1881194072449945,-0.6616760353376498,-0.15265588545346007,896.0,682.0,3433.0,3433.0,38,9,2018,3
2018-09-12,1019.0,11876.0,80.92857142857143,34.62337662337662,1074.576018273028,897.6109720490988,1696.5714285714287,1476.4285714285713,1.0,1.2219322535637112,1.2046554468540105,-0.6422453158273562,-0.1190654969392885,942.0,737.0,3433.0,3433.0,38,9,2018,3
2018-09-13,1156.0,11990.0,-70.5,20.698701298701295,1063.8122372817359,887.2269801385579,1712.857142857143,1493.7142857142858,1.0,1.2188380692200116,1.2054955849585915,-0.6357320505858738,-0.09809793351188059,942.0,737.0,3433.0,3433.0,38,9,2018,3
2018-09-14,1250.0,12298.0,-230.21428571428567,9.23766233766234,1032.524645157218,879.2096965322103,1756.857142857143,1509.7619047619048,1.0,1.2299999326133164,1.1929937971112663,-0.607455294770783,-0.0935933130885736,1019.0,737.0,3433.0,3433.0,38,9,2018,3
2018-09-15,1877.0,12859.0,-280.32142857142856,7.253246753246754,1014.2125023878853,875.7269497259184,1837.0,1549.7619047619048,1.0,0.9846977566858987,1.0684904662274697,-0.9959219142892429,-0.2981054414920912,1019.0,737.0,3433.0,3433.0,38,9,2018,3
2018-09-16,3899.0,13685.0,117.17857142857142,45.60909090909091,1210.9529305468054,1009.9733966322245,1955.0,1635.4761904761904,1.0,1.0716395508563799,1.1010242328338575,-0.811382638257377,-0.23793370065766473,1019.0,737.0,3899.0,3899.0,38,9,2018,3
2018-09-17,2206.0,12458.0,355.2142857142858,66.92597402597403,1037.7767445016618,994.257016211495,1779.7142857142858,1616.2857142857142,1.0,1.749152762409481,1.1766374862635076,3.070208175104902,0.02708189387509166,1019.0,737.0,3899.0,3899.0,38,9,2018,3
2018-09-18,833.0,12240.0,149.67857142857142,44.23506493506495,1066.1721026086025,990.3582252325596,1748.5714285714287,1620.7142857142858,1.0,1.646948441996573,1.186702170696016,2.762069763958307,0.042015451637000795,833.0,737.0,3899.0,3899.0,39,9,2018,3
2018-09-19,5824.0,17045.0,482.10714285714283,86.49870129870129,1807.3411410134765,1328.8606200874185,2435.0,1861.952380952381,1.0,1.344124624332851,1.6463597539828854,1.066048834719119,2.6060095149769293,833.0,737.0,5824.0,5824.0,39,9,2018,3
2018-09-20,8040.0,23929.0,899.9285714285716,150.66233766233765,2664.868780830965,1866.5537801750543,3418.4285714285716,2209.714285714286,1.0,0.9841531972081328,1.984758141308632,-0.17789932031088754,4.06869048095715,833.0,833.0,8040.0,8040.0,39,9,2018,3
2018-09-21,534.0,23213.0,281.1071428571429,110.23246753246754,2773.498478370541,1881.1498155573624,3316.1428571428573,2192.1428571428573,1.0,0.8770089360098341,1.9493487458778271,-0.3417632660628769,3.9513520035853653,534.0,534.0,8040.0,8040.0,39,9,2018,3
2018-09-22,784.0,22120.0,-195.78571428571428,75.92857142857144,2896.081087722953,1890.7204346240173,3160.0,2178.4761904761904,1.0,0.8696661417534635,1.9325569425812728,-0.5748024457381739,3.88174568218901,534.0,534.0,8040.0,8040.0,39,9,2018,3
2018-09-23,1522.0,19743.0,-265.7142857142857,70.93896103896101,2934.094855155081,1895.089089500261,2820.4285714285716,2135.4285714285716,1.0,1.2805852791384775,1.9921352132627281,0.18344667871937476,4.03183563886478,534.0,534.0,8040.0,8040.0,39,9,2018,3
2018-09-24,2229.0,19766.0,-416.8571428571428,86.07662337662337,2933.3048889313345,1882.1431831571244,2823.714285714286,2093.4761904761904,1.0,1.277147505158166,2.099781366373399,0.17787089465470415,4.461386220260019,534.0,534.0,8040.0,8040.0,39,9,2018,3
2018-09-25,1040.0,19973.0,-892.3571428571427,57.30259740259741,2910.8485998808783,1882.0590978019577,2853.285714285714,2093.6190476190477,1.0,1.2852101546690338,2.0998941682749064,0.20952827854481698,4.461955509888892,534.0,534.0,8040.0,8040.0,40,10,2018,4
2018-09-26,839.0,14988.0,-683.7857142857142,23.899999999999995,2662.092186518661,1883.9128404669525,2141.1428571428573,2090.904761904762,1.0,2.4096926150561675,2.096353598870988,5.986121068479983,4.447633677174427,534.0,534.0,8040.0,8040.0,40,10,2018,4
2018-09-27,2603.0,9551.0,208.3928571428571,15.566233766233763,786.7877429020158,1871.2102742546765,1364.4285714285713,2165.2380952380954,-1.0,0.7678547097299713,2.018411635131786,-1.0292552021085086,4.254810103649996,534.0,534.0,2603.0,8040.0,40,10,2018,4
2018-09-28,1023.0,10040.0,53.17857142857142,-16.74285714285714,719.6076973567849,1868.6444526651562,1434.2857142857142,2169.095238095238,-1.0,0.9280583368072582,2.0227733001853205,-0.8373191113845578,4.274118399687211,784.0,534.0,2603.0,8040.0,40,10,2018,4
2018-09-29,1146.0,10402.0,-70.60714285714285,-42.21688311688312,676.8219854584337,1872.8883842877744,1486.0,2161.0,-1.0,0.9827012741372678,2.019600013323818,-0.6506944990781527,4.249446747217315,839.0,534.0,2603.0,8040.0,40,10,2018,4
2018-09-30,2429.0,11309.0,35.57142857142857,-25.70779220779221,765.8284962798015,1862.4519949070914,1615.5714285714287,2130.3333333333335,-1.0,0.3954362650349797,2.102019543237892,-2.4486473314725368,4.587967666469717,839.0,534.0,2603.0,8040.0,40,10,2018,4
